t,x,y,yaw,vx,vy,yaw_rate,node_index,wall_factor_valid,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z
0.025,-2.418969648356951,1.3540303820207242,-7.993617379597526e-06,0.03359438199579401,0.0002352806620820047,-0.0004107152633814337,1,1,0.04999987304024635,-0.030000133390245,-1.0253601623218402e-05,-7.273490773272611e-06,-7.077671999198845e-07,0.005002892293352751
0.05,-2.418129788807056,1.3540362640372763,-1.8261498964119635e-05,0.010652677486083457,0.003924783169573232,-0.0002488974759629059,2,1,0.04999402836849743,-0.029999993512463515,-1.7465279586240054e-05,-4.373830566007075e-05,-4.688057463179277e-06,0.00501266890022328
0.076,-2.4184263618051607,1.3542305459623725,-2.0687388653834905e-05,-0.004412551285962892,0.003098699559171882,-0.00015034464111136057,3,1,0.050009194722259814,-0.03000365607171302,4.6829177369556707e-05,-6.0587637819328665e-05,3.054795317105106e-05,0.00500910720587911
0.101,-2.41835482892264,1.354194297714794,-2.592907566070517e-05,-0.007943807262460467,-0.0030619739062753837,0.00010702920394400905,4,1,0.050012828964457495,-0.029999436021544874,0.00017402315536118703,-7.940691583874965e-05,4.771676384623754e-05,0.00501628391269331
0.126,-2.4188235521682837,1.3540774472670587,-1.533592845668211e-05,-0.010010014994223933,-0.005911289092739301,0.00048280225861674337,5,1,0.050048830423389465,-0.02998963833853788,0.00035808063439301966,-9.294271637235103e-05,7.801789511412359e-05,0.005003365290141404
0.15100000000000002,-2.4188553296723514,1.353898733260157,-1.78896272983276e-06,-0.0023653030905279584,-0.000745306294605008,0.00036978193376668844,6,1,0.05005216798889417,-0.02997245191635009,0.0006082643545729919,-0.0001242573972133584,0.00010303988243202223,0.005000627075934904
0.17600000000000002,-2.41894181732281,1.3540401819523284,3.1531682316426085e-06,-0.0045050260282231145,0.004280977744470783,0.0004469139727358852,7,1,0.05006380375713891,-0.029994115922930956,0.000917478118683568,-0.00013866466891917877,9.584752922751666e-05,0.005009427039226444
0.201,-2.4190805809737626,1.3541127821473806,2.0556735906795972e-05,-0.008179307495961298,0.00026748081095373527,0.00039869217212107355,8,1,0.05008828200881891,-0.03000767140437843,0.0012891205847775974,-0.00012912191483087666,0.00010115829374199166,0.004984649894893563
0.226,-2.419350782697608,1.3540535559928761,2.3087776837677306e-05,-0.00636622414329935,0.007529848544698405,-0.00101404032854191,9,1,0.050156237459507015,-0.029986691337195476,0.0017220370425810167,-0.00011703885256133765,8.794345288353037e-05,0.005007512090312541
0.251,-2.4193988921809275,1.3544892745746155,-3.0145280520259365e-05,-0.000206370594559857,0.0033341789414942356,-0.0002961095075182384,10,1,0.05015129652867433,-0.03015980157860252,0.002197216625605073,-0.00010557923861394237,6.742757515129588e-05,0.005167654397460209
0.276,-2.419361101227336,1.3542202649399508,8.28230146188597e-06,0.0038264227681672446,-0.0034730569739682663,0.0005093025801095048,11,1,0.05009703407204675,-0.029967844413958257,0.0027202327858248895,-0.00010782261316530787,5.4029183780236466e-05,0.0050430995979849225
0.30100000000000005,-2.419207571042519,1.3543156217259171,-4.680151514874499e-06,0.0027289113141648618,-0.00012090340896442345,-0.00032817892435588197,12,1,0.0499410979552756,-0.030018526536492052,0.003294344842119736,-9.87770200308756e-05,4.159281107186495e-05,0.005083551863859845
0.326,-2.419224655661628,1.3542142197695026,-8.126644755767568e-06,-0.0022515260842759237,-0.0022688724502195616,8.947631735090057e-05,13,1,0.04993023038890364,-0.02987543047988773,0.0039246825024467046,-9.8085794816991e-05,2.5830968428073307e-05,0.005074409109760616
0.35100000000000003,-2.419320147346733,1.3542021781034062,-2.0633564740969509e-07,2.3531588793090925e-05,0.0006516539130085875,0.00042102897949369844,14,1,0.050023644412003396,-0.029829447921826933,0.004607216015149451,-0.00010277320974039173,4.262318508499405e-06,0.005040346845071335
0.376,-2.4192234790821883,1.354246802465153,1.2924804218808571e-05,0.004003126209290998,0.0015174819410779254,6.893444976618925e-05,15,1,0.04982443149218039,-0.029859658044827223,0.005335263454835483,-0.00010478586133419919,-4.864813731346821e-07,0.005030727757766995
0.401,-2.4191199910362684,1.35427805220046,3.240386840990845e-06,0.0013415041206243916,-0.0005246760257104906,0.0001362608916721796,16,1,0.04958823361570847,-0.029864284255840035,0.006097668396674233,-9.361245871090005e-05,8.671237305224305e-07,0.005079307748556217
0.42600000000000005,-2.419156403876157,1.3542205686638675,1.973784880241168e-05,-0.0018451075133452126,-0.001802025174311162,0.0010054918444435403,17,1,0.04964479287216786,-0.029682952925163847,0.006872124310966226,-7.845326608699307e-05,4.5466092150554255e-06,0.005045959105643673
0.451,-2.4192122464119357,1.3541879509417445,5.351497906336437e-05,-0.000804578079387497,-0.0010517476566596076,-0.00027802799754006463,18,1,0.04974540318619028,-0.029565464686131953,0.007643609449099675,-6.189757277992746e-05,4.621289686248209e-06,0.004977015537529415
0.47600000000000003,-2.4191966327801264,1.3541679812810345,5.836448925589275e-06,0.0042803359073140266,0.0018163627116196683,-0.002522482268929594,19,1,0.04964992617841085,-0.029478658022032294,0.008391201604772053,-4.602008011730142e-05,-4.073250794848447e-06,0.005078295916352712
0.501,-2.41899822961657,1.3542787690773255,-7.260913438312573e-05,0.0035660856968799956,0.0005132004289398752,-0.0014011782765699368,20,1,0.04891928136089562,-0.029828664752256515,0.009090787219140495,-2.6699865102662852e-05,-9.158870485237638e-06,0.005241058229891227
0.526,-2.4190183284952824,1.3541936413024815,-6.4222464902972e-05,-0.0019198150727905965,0.00078938682222418,-0.000669765618281914,21,1,0.04898146745052138,-0.02945878749910429,0.009719106095015403,-1.5708837169658493e-05,-6.134740985826224e-06,0.005235091756399646
0.551,-2.4190942203702095,1.3543182384184367,-0.00010609741529726474,-0.001121762719096252,0.001756885016925834,-0.00032754829913272915,22,1,0.04927352756435781,-0.02994590189747197,0.010253484663608219,5.463680203758802e-07,-7.919627016190603e-07,0.0053155775532013755
0.5760000000000001,-2.4190744166312372,1.3542814855533278,-8.059987985976223e-05,0.003788302999927492,0.0008288395354361092,-0.0013574386939740877,23,1,0.049149846050887035,-0.02970543503233775,0.01067687789667273,1.61654227694884e-05,-2.195131590735389e-06,0.005236880644878412
0.6010000000000001,-2.418904805220213,1.3543596803952085,-0.00017396934999588644,0.00480941983182604,-0.0009658755260399956,-0.000862875780933693,24,1,0.04833740292372053,-0.03002063391857259,0.010981261856901884,3.1231919879653094e-05,-6.913816338438586e-06,0.005375332597854025
0.626,-2.418833945639646,1.3542331917770258,-0.00012374366890653408,0.0014941451723515817,-0.004266085798412262,0.0010444978927193218,25,1,0.0480495532410374,-0.029327756337731336,0.011158169630110824,3.815925242829384e-05,-1.1769602278926481e-05,0.005303253715278898
0.651,-2.4188300979615955,1.3541463761052879,-0.00012174445535977858,-0.0016722805942315218,-0.004785643790645717,0.0010054423363392564,26,1,0.04813347034495699,-0.02886974282906328,0.011215898381683244,4.126535069176602e-05,-1.581610117397497e-05,0.005286458039505538
0.676,-2.4189175596693575,1.3539939095874935,-7.347155208954894e-05,-0.0023812391321786897,-0.004018279108337627,0.001860280282564018,27,1,0.0487144863112327,-0.028109621853654954,0.011158488217354703,4.504840664929897e-05,-2.135948452041975e-05,0.005209952643677642
0.7010000000000001,-2.4189491599182045,1.353945462149871,-2.8730441231772383e-05,-0.0005108821989541208,0.0022070747491653698,-0.0004260551743495707,28,1,0.0489535628868535,-0.027970593157280427,0.01099845220520512,4.7060177502439627e-05,-2.6514384971838344e-05,0.005152166417190654
0.7260000000000001,-2.418943103779305,1.3541042633249518,-9.477431080684955e-05,-0.00015210256243847217,0.005227197093309328,-0.0027411700638246862,29,1,0.04896521096546204,-0.029000549262906038,0.010748783158277868,5.280320957346502e-05,-3.034237413807361e-05,0.005237642603742709
0.751,-2.4189567650463264,1.3542068220045365,-0.0001657889444228528,-0.00014050520706909727,-0.0025658613211554417,9.148698526750832e-05,30,1,0.04907933604282484,-0.029656071000714452,0.010418610921862442,5.546822649032219e-05,-3.111103016417957e-05,0.005334415982955484
0.776,-2.4189501290396587,1.353975970258894,-9.01999615433687e-05,0.002378915188296913,-0.008265782967988848,0.0028535439834076444,31,1,0.049083142657893215,-0.02839290881666024,0.010025766503758431,4.597483623202032e-05,-3.2886012760645523e-05,0.005224862064750953
0.801,-2.4188378192869116,1.353793532856137,-2.3111745252616905e-05,6.920411633082317e-05,-0.0040453716835076,0.0015937171967195225,32,1,0.048494970813071685,-0.02752332772724854,0.009582883615325081,3.723276261269902e-05,-3.586181878394273e-05,0.005128012782264899
0.8260000000000001,-2.418946668833842,1.3537737016747187,-1.0514101707317157e-05,-0.004071204690543336,0.0001521965774786692,-0.0006904039478072826,33,1,0.049204703758262726,-0.027665609141732547,0.009104973543381962,3.532024603506337e-05,-3.266409746260155e-05,0.005123932662935663
0.8510000000000001,-2.4190413795214387,1.353801142685011,-5.763194264286247e-05,0.0001837389934333802,0.00010176471130662903,-0.0011543849307305025,34,1,0.04977931666034463,-0.028054709279188413,0.008604378285452083,3.65184302060791e-05,-3.148586437617799e-05,0.00517874512658256
0.876,-2.4189374818841705,1.353778789910284,-6.823334824373022e-05,0.00451528001578439,0.0031427885745438687,-0.0013781656547440253,35,1,0.049219227653994814,-0.028144652019863135,0.008087548062967754,3.52194699016876e-05,-3.76597201338017e-05,0.005216231609193413
0.901,-2.4188156155206495,1.3539582821137381,-0.0001265402253801792,0.0020784328748391073,0.005176105615136701,-0.001959830967379615,36,1,0.04863080380421391,-0.029328060357407554,0.007562001401067548,4.3971807146599025e-05,-4.314558128007228e-05,0.005265715271637693
0.926,-2.4188335602404285,1.3540375951910408,-0.0001662248966126949,-0.0005716667364730194,0.0013598132391123828,-0.0005768176700726707,37,1,0.048831700294193744,-0.02986778904933244,0.007033354446043798,4.693179005903633e-05,-4.4443112139820536e-05,0.005303971260022383
0.9510000000000001,-2.418844198857473,1.3540262727756938,-0.00015538110888369008,-0.0016649530490742122,0.0009443874288983514,-0.0005436303026584706,38,1,0.048963909730534216,-0.029894096861130263,0.006507387672665735,4.552275460782177e-05,-4.682895577390969e-05,0.005296104554347633
0.9760000000000001,-2.418916807892882,1.3540848145624858,-0.00019340641174564195,-0.0031302564425495063,-0.0005936600943501367,-0.00029209601499324936,39,1,0.049381595277745834,-0.030264704828051783,0.005991262732725194,4.368902266332885e-05,-4.620600648684947e-05,0.005332136385121783
1.001,-2.4190007116796006,1.3539965897709763,-0.00016998590963333273,-0.005172699634536933,0.000339569147471686,0.0009012223806781362,40,1,0.04981038872501479,-0.02987318299711694,0.00548750867154956,3.650868692287103e-05,-4.7471985770165766e-05,0.0053038172096574725
1.026,-2.419175442874609,1.3541017930198593,-0.00014834529271174355,-0.004048791310813368,0.000741564762538615,0.00038200051380776724,41,1,0.050623545424953675,-0.03041984370289251,0.004997280929938569,4.03181987332314e-05,-4.401323985160037e-05,0.00528259560708751
1.051,-2.4192031512451413,1.3540336680091032,-0.00015088588394287952,-0.0017039013163167012,-0.0008610080874582585,0.00012062232936038686,42,1,0.05066133680250151,-0.030106769250236035,0.0045180988975542435,3.5867445790842006e-05,-4.7531663926906646e-05,0.005272991072891226
1.076,-2.419260637940425,1.3540587426154864,-0.00014231417624374003,0.00031924598597576876,-0.002927198956834684,0.0009939969215366764,43,1,0.05082220695787485,-0.030258419460654315,0.004053164295326653,3.764015960197298e-05,-4.922517640314375e-05,0.005274795724538994
1.101,-2.4191871889458425,1.3538873080612615,-0.0001011860378662004,0.0027021236342506067,-0.0032419827312058064,0.0006765515319173711,44,1,0.050399199370519794,-0.02954131067786361,0.0036069843122192675,2.9531499487309517e-05,-5.742037437723636e-05,0.005227827072155902
1.126,-2.4191255317587124,1.3538966434789261,-0.00010848659964802894,0.0003853270759002211,0.0005086010918153856,-0.0004616364500886756,45,1,0.050075088680514024,-0.029662698638109476,0.0031809352842794994,3.118819266816378e-05,-6.267838382955348e-05,0.005243554996923936
1.151,-2.4191679225920475,1.3539127381158522,-0.00012426786037078556,-0.0023892188049234853,-0.0007855124641142901,-0.0004771960718752406,46,1,0.05021555236759878,-0.029812428255694228,0.002776137119819692,3.200868408778028e-05,-6.117552840992193e-05,0.005246507027862527
1.176,-2.4192449926989585,1.3538573678557204,-0.00013234640324164077,-0.0014899652102418046,0.0007994105534248056,-0.00026359542288467686,47,1,0.05047709982925533,-0.029674550622461368,0.0023955338420345636,2.8824162225443342e-05,-5.797600324386806e-05,0.0052378637741649445
