t,x,y,yaw,vx,vy,yaw_rate
0.11800000000000001,-2.4188678992369064,1.354124971952471,-2.5290144916642522e-05,0.001104336548429784,0.0010894655992910165,0.0007521423759371253
0.11900000000000001,-2.418866794900358,1.3541260614180703,-2.4538002540795944e-05,0.0010992009864541064,0.0010929033164019933,0.0006503229306176189
0.12000000000000001,-2.4188657008349335,1.3541271577591039,-2.398949905552729e-05,0.00108875248039375,0.0011014646577045528,0.00044666867560216834
0.12100000000000001,-2.418864617395397,1.3541282643473858,-2.3644665189475746e-05,0.00107917203129304,0.0011115292729568782,0.00024399114995077276
0.12200000000000001,-2.418863542490871,1.3541293808176498,-2.350151675562635e-05,0.0010720008392084415,0.0011207807085744637,0.00020199724981573278
0.12300000000000001,-2.4188624733937187,1.354130505908803,-2.324067068964291e-05,1.9726278163840743,-0.04888810262348993,-0.0033295691945767173
0.12300000000000001,-2.416890914674487,1.3540804927150263,-2.6831085950261422e-05,0.0,0.0,0.0
0.12300000000000001,-2.4181061931117855,1.3543765312111529,-2.066662800724656e-05,0.0,0.0,0.0
0.12300000000000001,-2.418229313835299,1.3542362108130928,-2.7367983843885627e-05,-0.11750167724855476,-0.13833701769527795,-0.006140018908862283
0.12400000000000001,-2.418223694789034,1.3542381941934576,-2.680664691627967e-05,0.005618780598792872,0.001987246053936088,0.0006230412570307247
0.125,-2.4182180762741012,1.3542401853052006,-2.612190132996411e-05,0.005618917584770989,0.0019944507367864028,0.0007921028399859912
0.126,-2.4182124569538646,1.3542421830949312,-2.5222441236437622e-05,0.005620835443087552,0.0020006005931882936,0.0009095341304554686
0.127,-2.418206834603215,1.354244186506387,-2.4302833068872307e-05,0.005622417250217277,0.0020069006332334976,0.0009948634018819283
0.128,-2.418201212119364,1.3542461968961976,-2.3232714432775513e-05,0.005620894091507006,0.002012994048339321,0.001111302539102964
0.129,-2.418195592815032,1.3542482124944837,-2.2080227990757216e-05,0.005619444167326288,0.0020169631423927453,0.0011236075887488528
0.13,-2.4181899732310295,1.3542502308224824,-2.098549925526107e-05,0.005620413046303336,0.0020206988614601667,0.001140178076175501
0.131,-2.4181843519889394,1.3542522538922066,-1.979987183855994e-05,0.005621346123696464,0.002026489402839891,0.0010052670735838367
0.132,-2.418178730538782,1.354254283801288,-1.8974965108274055e-05,0.00562081532939906,0.0020325917022834244,0.0006850125191526495
0.133,-2.4181731103582806,1.3542563190756112,-1.8429846800403784e-05,0.005617789395007117,0.002035964599911287,0.0006368844955861869
0.134,-2.418167494959992,1.354258355730488,-1.7701196117148412e-05,0.005612186717129925,0.002035965834701335,0.0007589221888704139
0.135,-2.4181618859848464,1.3542603910072806,-1.6912002422592e-05,0.005606362868837417,0.002034551621843404,0.0009230241222457627
0.136,-2.4181562822342544,1.3542624248337316,-1.585514787286788e-05,0.00560258693971249,0.002033808216950204,0.0011331479607967754
0.137,-2.418150680810967,1.3542644586237145,-1.4645706500924097e-05,0.005602087419509511,0.0020342005395690404,0.0012771933688426873
0.138,-2.4181450780594154,1.3542664932348107,-1.3300761135328323e-05,0.0056051159729175685,0.002034664980388177,0.0012615893210110574
0.139,-2.418139470579021,1.3542685279536752,-1.2122527858821071e-05,-0.6755489274161691,-0.18129994673188304,0.01123268293001799
0.139,-2.4188206269868315,1.3540851932880789,-2.0680782051177907e-06,-0.6809318149834093,-0.18272974583632956,0.010771286849120532
0.14,-2.4188204023940045,1.354085798207839,-1.351241009904537e-06,0.00022896039753028652,0.0006062284980679061,0.0007386849003587763
0.14100000000000001,-2.4188201690660365,1.354086405745075,-5.907084044697686e-07,0.00023762378775771232,0.0006081195275120516,0.0006884059229328437
0.14200000000000002,-2.418819927146429,1.354087014446894,2.5570835921780063e-08,0.00024499980777470376,0.0006100769606165452,0.0004956130930100495
0.14300000000000002,-2.418819679066421,1.3540876258989962,4.005177815032393e-07,0.00025141267534500833,0.0006142929982466677,0.00030401648354327877
0.14400000000000002,-2.4188194243210783,1.3540882430328904,6.336038031555877e-07,0.00025896672894987183,0.0006192109684999275,0.0002874338664859974
0.14500000000000002,-2.418819161132963,1.3540888643209332,9.753855143645723e-07,0.00026664831564993086,0.0006202005897737445,0.0003122069356376042
0.14600000000000002,-2.418818891024447,1.35408948343407,1.2580176745483016e-06,0.00027201645935726027,0.000616722957036408,0.00019730464750899996
0.14700000000000002,-2.4188186171000443,1.3540900977668473,1.3699948093723221e-06,0.00027344973085874336,0.0006119398163750839,0.0001562199440918731
0.14800000000000002,-2.4188183441249853,1.3540907073137027,1.5704575628580997e-06,0.00027036896610432826,0.0006061286002001504,0.0001617561142808198
0.14900000000000002,-2.418818076362112,1.3540913100240477,1.693507037895562e-06,0.00026595851099209234,0.0005983805178022544,7.400668589063735e-05
0.15000000000000002,-2.4188178122079633,1.3540919040747383,1.7184709347421194e-06,0.0002639307803420363,0.0005882823070901816,5.035256944729833e-05
