t,pos_err_mm,yaw_err_deg
16.904000,26.512614,0.267076
16.905000,26.516108,0.267203
16.905000,26.669201,0.270289
16.906000,26.673304,0.270395
16.907000,26.677960,0.270524
16.908000,26.683178,0.270653
16.909000,26.688966,0.270770
16.910000,26.695331,0.270887
16.911000,26.696500,0.271003
16.912000,26.698223,0.271108
16.913000,26.700504,0.271194
16.914000,26.703348,0.271274
16.915000,26.706759,0.271373
16.916000,26.710735,0.271474
16.917000,26.715279,0.271579
16.918000,26.720395,0.271674
16.919000,26.726086,0.271760
16.920000,26.732360,0.271836
16.921000,26.733430,0.271937
16.922000,26.735051,0.272043
16.923000,26.737224,0.272127
16.924000,26.739950,0.272232
16.925000,26.743234,0.272338
16.926000,26.747081,0.272458
16.927000,26.751496,0.272574
16.928000,26.756488,0.272696
16.929000,26.762065,0.272816
16.930000,26.768236,0.272962
16.930000,26.886253,0.275416
16.931000,26.887116,0.275571
16.932000,26.888572,0.275707
16.933000,26.890617,0.275814
16.934000,26.893251,0.275924
16.935000,26.896472,0.276026
16.936000,26.900280,0.276110
16.937000,26.904680,0.276199
16.938000,26.909677,0.276299
16.939000,26.915281,0.276427
16.940000,26.921500,0.276536
16.941000,26.922358,0.276637
16.942000,26.923804,0.276738
16.943000,26.925835,0.276857
16.944000,26.928447,0.276979
16.945000,26.931635,0.277099
16.946000,26.935400,0.277214
16.947000,26.939744,0.277370
16.948000,26.944673,0.277504
16.949000,26.950192,0.277639
16.950000,26.956307,0.277788
16.951000,26.957122,0.277934
16.952000,26.958516,0.278076
16.953000,26.960491,0.278220
16.954000,26.963044,0.278369
16.954000,27.136711,0.281214
16.955000,27.139744,0.281372
16.956000,27.143375,0.281513
16.957000,27.147607,0.281665
16.958000,27.152451,0.281824
16.959000,27.157913,0.281944
16.960000,27.163999,0.282060
16.961000,27.164661,0.282176
16.962000,27.165923,0.282307
16.963000,27.167781,0.282419
16.964000,27.170234,0.282532
16.965000,27.173284,0.282644
16.966000,27.176933,0.282752
16.967000,27.181182,0.282870
16.968000,27.186035,0.283006
16.969000,27.191493,0.283127
16.970000,27.197561,0.283255
16.971000,27.198290,0.283401
16.972000,27.199602,0.283522
16.973000,27.201496,0.283652
16.974000,27.203970,0.283792
16.975000,27.207024,0.283957
16.976000,27.210666,0.284121
16.977000,27.214897,0.284258
16.978000,27.219717,0.284389
16.979000,27.225129,0.284501
16.980000,27.231145,0.284627
16.980000,27.419909,0.287267
16.981000,27.420557,0.287378
16.982000,27.421794,0.287475
16.983000,27.423614,0.287562
16.984000,27.426015,0.287617
16.985000,27.428996,0.287682
16.986000,27.432554,0.287748
16.987000,27.436690,0.287820
16.988000,27.441405,0.287912
16.989000,27.446703,0.288000
16.990000,27.452590,0.288099
16.991000,27.453236,0.288209
16.992000,27.454446,0.288298
16.993000,27.456219,0.288371
16.994000,27.458555,0.288469
16.995000,27.461453,0.288552
16.996000,27.464915,0.288637
16.997000,27.468944,0.288731
16.998000,27.473543,0.288819
16.999000,27.478717,0.288916
17.000000,27.484474,0.289001
17.001000,27.485196,0.289095
17.002000,27.486479,0.289182
17.003000,27.488321,0.289263
17.004000,27.490721,0.289346
17.005000,27.493679,0.289406
17.005000,27.623524,0.290822
17.006000,27.626784,0.290880
17.007000,27.630619,0.290948
17.008000,27.635037,0.291030
17.009000,27.640039,0.291135
17.010000,27.645624,0.291246
17.011000,27.646290,0.291375
17.012000,27.647514,0.291488
17.013000,27.649287,0.291628
17.014000,27.651606,0.291764
17.015000,27.654468,0.291901
17.016000,27.657877,0.292040
17.017000,27.661830,0.292201
17.018000,27.666326,0.292385
17.019000,27.671364,0.292558
17.020000,27.676945,0.292709
17.021000,27.677807,0.292862
17.022000,27.679186,0.293006
17.023000,27.681076,0.293139
17.024000,27.683475,0.293248
17.025000,27.686384,0.293377
17.026000,27.689807,0.293502
17.027000,27.693752,0.293633
17.028000,27.698226,0.293790
17.029000,27.703231,0.293938
17.030000,27.708764,0.294064
17.030000,27.826238,0.295882
17.031000,27.826928,0.295986
17.032000,27.828118,0.296062
17.033000,27.829804,0.296145
17.034000,27.831988,0.296217
17.035000,27.834670,0.296298
17.036000,27.837847,0.296392
17.037000,27.841520,0.296492
17.038000,27.845686,0.296586
17.039000,27.850345,0.296688
17.040000,27.855496,0.296824
17.041000,27.856430,0.296951
17.042000,27.857842,0.297083
17.043000,27.859731,0.297216
17.044000,27.862097,0.297340
17.045000,27.864941,0.297465
17.046000,27.868260,0.297570
17.047000,27.872049,0.297698
17.048000,27.876305,0.297815
17.049000,27.881027,0.297906
17.050000,27.886219,0.298020
17.051000,27.887500,0.298143
17.052000,27.889233,0.298257
17.053000,27.891416,0.298377
17.054000,27.894047,0.298500
17.055000,27.897122,0.298640
17.055000,28.029145,0.300140
17.056000,28.032299,0.300250
