t,x,y,yaw,vx,vy,yaw_rate,node_index,wall_factor_valid,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z
1.151,0.9996715922175331,-0.9999651677019481,1.5701685060395685,0.0001430749144293307,-0.00025827146310941607,-0.0003629928904036458,46,0,0.05,-0.03,1.9001239588911923e-37,-8.359762534917523e-36,-4.070212057363662e-32,0.005
1.176,0.9996764685888171,-0.9999718597771419,1.5701567589139664,0.00023023233238550467,-0.00028048985857731496,-0.0005257979266559683,47,0,0.05,-0.03,1.8219840979651504e-36,2.629788923945418e-35,-1.3660067725198655e-32,0.005
1.201,0.9996831038341524,-0.999979192194877,1.5701422161432355,0.0003095692616783549,-0.00025292505383411857,-0.00042185308004150064,48,0,0.05,-0.03,1.8608171704382862e-36,-6.127243063184597e-35,-9.892701752146025e-33,0.005
1.226,0.999691947051901,-0.9999845060298336,1.5701356662599646,0.0002763613122946938,-0.00023475669038042297,-0.0002276957792624054,49,0,0.05,-0.03,1.628605291596682e-36,7.888670853483386e-35,-1.3416264818206877e-31,0.005
1.251,0.9996969218997671,-0.999990930029396,1.5701308313542721,0.0002461521117225194,-0.0003008680112626114,-0.00010601698366308189,50,0,0.05,-0.03,1.1500505783067597e-36,2.3300789135836395e-34,-7.931509583452374e-32,0.005
1.276,0.9997042546574871,-0.9999995494303967,1.5701303654107814,0.0003845965346949122,-0.00031492900891327667,0.00019899031367564995,51,0,0.05,-0.03,7.46432085034951e-37,2.324372371707906e-35,-1.1597684200599015e-31,0.005
1.3010000000000002,0.9997161517265019,-1.0000066764798416,1.570140780869956,0.0005762376903195582,-0.0002695574607014526,0.000277267538191239,52,0,0.05,-0.03,2.328654579656993e-36,-7.105465375757835e-34,-7.488862762301605e-32,0.005
1.326,0.9997330665420031,-1.0000130273034318,1.570144228787691,0.0006960970250324852,-0.0002890166750946232,0.0004027688598196036,53,0,0.05,-0.03,2.755470094269317e-36,-1.9016236067105648e-35,-2.765166961406371e-32,0.005
1.351,0.9997509565777535,-1.0000211273135964,1.5701609193129469,0.0007708567859410236,-0.0003141815535334669,0.00013019470519459777,54,0,0.05,-0.03,2.846747713881408e-36,-1.0397117962424823e-33,-1.038005156803585e-31,0.005
1.376,0.9997716093813002,-1.0000287363811085,1.5701507385229507,0.0008722906346969587,-0.00031673642908458505,-0.00021060359395974596,55,0,0.05,-0.03,3.002052245203325e-36,-1.0785980489243427e-33,3.0809491928638014e-32,0.005
1.401,0.9997945711094883,-1.0000369641350506,1.5701503891332487,0.0009424085316589398,-0.0003436247940236096,-6.024504616064487e-05,56,0,0.05,-0.03,2.8192106007490142e-36,-1.6223556222499875e-34,-1.114984399751338e-31,0.005
1.4260000000000002,0.9998187298078831,-1.0000459176208096,1.5701477262706425,0.00101419629920274,-0.00033389451367327156,0.00016035505916889279,57,0,0.05,-0.03,4.252674780750111e-36,-1.574752787318622e-33,3.3482726297609075e-32,0.005
1.451,0.9998452809244485,-1.0000536588607343,1.5701584068862071,0.0010632057521786679,-0.0003304017815342076,0.00023579994518741016,58,0,0.05,-0.03,4.32839599084911e-36,-1.827371767286757e-33,5.19957562744958e-32,0.005
1.476,0.999871890095492,-1.0000624377098863,1.5701595162679018,0.001041386759230715,-0.0004637405955021395,0.00016715262704636362,59,0,0.05,-0.03,-2.998181077317838e-37,-4.243472808343959e-33,-2.3116492357271375e-31,0.005
1.501,0.99989735026241,-1.0000768458905094,1.5701667645175597,0.0009911603866297183,-0.0006035697294537451,0.0002688517945781397,60,0,0.05,-0.03,-8.795394958532387e-37,-2.54034855097492e-33,-2.3176397858732905e-31,0.005
1.526,0.9999214481148235,-1.000092616196359,1.5701729588576308,0.0010003646035494586,-0.0006896520676624681,0.0002335099084227453,61,0,0.05,-0.03,-1.2433745025758004e-36,5.380367710578285e-34,-9.647872291766573e-32,0.005
1.5510000000000002,0.9999473684925875,-1.0001113284938925,1.5701784400129806,0.0010276773869688496,-0.0007741655771820171,0.0002057817728484677,62,0,0.05,-0.03,2.426850178386126e-36,5.474044531128804e-33,2.745489114262738e-32,0.005
1.576,0.999972831984172,-1.0001313244752181,1.5701832479462734,0.001010903810410028,-0.0007689251005826874,0.00014744810711953045,63,0,0.05,-0.03,2.422062897430917e-36,-1.5969113592754706e-33,-3.490093957498524e-33,0.005
1.601,0.999997913683108,-1.0001497747489216,1.5701858124183365,0.0010637007717639905,-0.0007234314037685178,0.00019576959265244013,64,0,0.05,-0.03,2.24653157014476e-36,-2.7990021033731186e-33,8.649597608776799e-33,0.005
1.626,1.0000260170227602,-1.0001674960454066,1.570193036425906,0.0011939416422657157,-0.0007417254114239207,-7.080484820676241e-06,65,0,0.05,-0.03,-2.160382885654873e-36,-8.202929052762641e-33,-3.5155073880111175e-31,0.005
1.651,1.0000576107652213,-1.0001868610194928,1.5701854583940953,0.0013188788611584387,-0.0007736194584628778,-0.00017884318610938881,66,0,0.05,-0.03,1.796835406048256e-36,-8.005923756109797e-33,1.9912903719257846e-32,0.005
1.6760000000000002,1.000091960965818,-1.0002061770183297,1.5701840942666008,0.001428799084304265,-0.000713444097661941,6.81961301829403e-05,67,0,0.05,-0.03,4.135287101707763e-36,2.17337725567219e-33,3.8772480619266455e-32,0.005
1.701,1.0001290507194365,-1.000222533224376,1.5701888682006044,0.0015037380218263562,-0.0007012816315743489,0.00032259402225953807,68,0,0.05,-0.03,7.794535111941619e-37,-1.128872792144533e-32,-6.309139261495995e-33,0.005
1.726,1.0001671478669094,-1.0002412410999084,1.5702002239677137,0.0015499327143153661,-0.0007720138863120978,9.667076641406459e-05,69,0,0.05,-0.03,9.176213643666902e-36,-1.3521238597347776e-32,5.174076808239577e-31,0.005
1.751,1.0002065473551522,-1.0002611339186915,1.570193701738925,0.0016004304826955347,-0.0008219461326808279,-0.0002545618095250999,70,0,0.05,-0.03,5.241774500225855e-36,2.1994242645466273e-32,6.2911436168163e-31,0.005
1.776,1.0002471693910442,-1.0002823384065425,1.5701874958772375,0.0016368179510273164,-0.0009328710667411094,-0.0002914769632056375,71,0,0.05,-0.03,-2.42020430601724e-36,7.993911842663092e-33,-7.747241722897576e-31,0.005
1.8010000000000002,1.0002883882527036,-1.0003077774720286,1.5701791278907646,0.0016250954772756272,-0.001034974018545575,-0.0004144808686135089,72,0,0.05,-0.03,1.0285852209012544e-35,9.778394051223022e-33,6.025109659518637e-31,0.005
1.826,1.000328424164908,-1.0003340871074697,1.5701667718338066,0.0016615232105143876,-0.0010699832985316998,-0.0005842581659365485,73,0,0.05,-0.03,7.361481220886834e-36,1.8835462575247077e-32,-2.3504761879572595e-31,0.005
1.851,1.0003714644132293,-1.0003612766369552,1.5701499149824676,0.0017176791354778292,-0.001118807032161055,-0.000689637690083347,74,0,0.05,-0.03,1.3055856420271558e-36,3.295647901474883e-32,-1.181644039667743e-30,0.005
1.876,1.0004143081216819,-1.0003900274590778,1.5701322899493027,0.001736945262256205,-0.0011771647053970813,-0.00023655711030912108,75,0,0.05,-0.03,4.664226482096558e-36,4.827618152627938e-32,-1.1909570392277263e-30,0.005
1.901,1.0004583116763421,-1.000420134872225,1.570138087126952,0.0018011272270568217,-0.0012686384526450145,0.00020648453203264583,76,0,0.05,-0.03,-9.631799348687087e-36,5.047614154500109e-32,-5.081611690446463e-31,0.005
1.9260000000000002,1.0005043644830347,-1.00045345938171,1.5701426141759045,0.0018602504240572398,-0.0013792343204288558,5.541769095174227e-05,77,0,0.05,-0.03,-1.196323753805795e-36,3.292170012153075e-32,-5.0728217045610995e-31,0.005
1.951,1.000551324197545,-1.0004890965882465,1.5701408580114993,0.0018575323697511757,-0.0014357281526944429,-0.0002531972056107899,78,0,0.05,-0.03,-1.1202133314299814e-36,3.41286172761416e-32,-4.867812130815249e-31,0.005
1.976,1.0005972411015223,-1.0005252457893448,1.570129954315624,0.0018097431461239276,-0.0014389515009227746,-0.0003041161902039857,79,0,0.05,-0.03,1.3331231334992214e-35,2.3357132230862535e-35,2.2119029825633983e-31,0.005
2.001,1.0006418113548512,-1.0005610441632926,1.5701256522019893,0.001763202864486508,-0.001456656819662788,-0.0003569386185819935,80,0,0.05,-0.03,2.747024957745561e-35,3.2317716620183495e-32,-1.4341492452232595e-30,0.005
2.026,1.0006854012447466,-1.000598078630328,1.5701121073846949,0.0017541398965814543,-0.0015184274280421936,-0.0002673284143472884,81,0,0.05,-0.03,-8.812145657802637e-36,6.265068507366641e-32,-1.3785933222534309e-30,0.005
2.051,1.0007295183496803,-1.0006369655346947,1.570112285781272,0.0017830457667322623,-0.0015355693647700537,-6.743315480228737e-05,82,0,0.05,-0.03,3.323223832688331e-35,-9.242400902474418e-33,2.221619147154817e-31,0.005
2.076,1.0007745535330832,-1.0006748570985664,1.5701087357269548,0.0017368412367835323,-0.0015033304507650112,2.2540003818960567e-05,83,0,0.05,-0.03,4.947652463864935e-35,1.7890025482373107e-31,-1.2866584301928833e-31,0.005
2.101,1.0008163604115194,-1.000712132057233,1.5701134127814627,0.00167561144557738,-0.0015404046706191164,-6.207309615646772e-05,84,0,0.05,-0.03,4.7823256175435114e-35,1.0189140656961867e-31,-1.8488299680810148e-31,0.005
2.126,1.000858334105362,-1.0007518773320974,1.570105632072147,0.0018195976949186908,-0.0016383717476609108,-0.00011192659293612945,85,0,0.05,-0.03,5.229642645811914e-35,1.3569918426803802e-31,1.2078656472659805e-30,0.005
2.151,1.0009073402962654,-1.000794050644616,1.570107816451816,0.0020155294809631632,-0.001750458513720678,-6.925875658758648e-05,86,0,0.05,-0.03,5.100721969716912e-35,1.435618183086867e-31,1.23625471619619e-30,0.005
2.176,1.0009591105794102,-1.0008394002577834,1.5701021691343175,0.0021105444403168748,-0.0018701931141329353,-0.0001675354317143265,87,0,0.05,-0.03,3.937441080910365e-35,2.436622480772316e-31,1.2456315962149919e-30,0.005
2.201,1.0010128675182812,-1.0008875603003227,1.5700994396802304,0.0021085671150666914,-0.0019178728698454673,-0.0002576116976271701,88,0,0.05,-0.03,5.779266788297875e-35,6.377288059713747e-32,-5.4042303208744794e-31,0.005
2.226,1.0010645389351636,-1.0009352939012757,1.5700892885494364,0.0020317916275836086,-0.001961049288481405,-0.00017461811328445327,89,0,0.05,-0.03,6.592282764464865e-35,1.243021423717628e-31,-1.1765424994274622e-30,0.005
2.251,1.0011144570996604,-1.0009856127647467,1.570090708774566,0.0020359914256706875,-0.002063083723617972,0.00017123659149298535,90,0,0.05,-0.03,4.737391086116025e-35,1.2966781842850215e-31,7.754469090224667e-31,0.005
2.276,1.001166338506447,-1.0010384480874566,1.570097850379011,0.002048421061067163,-0.0021024731475493995,7.124537999558773e-05,91,0,0.05,-0.03,4.0719698475509424e-35,7.0327698030791e-32,-1.2531066299600669e-30,0.005
2.301,1.0012168781527138,-1.0010907364221242,1.5700942710435655,0.0019741089120017714,-0.002031928018140217,-5.4242268703319205e-05,92,0,0.05,-0.03,3.6982886056197437e-35,7.059738662172589e-32,-2.8369045487503333e-30,0.005
2.326,1.0012650439520472,-1.0011400444883636,1.5700951382655757,0.00191343272551326,-0.0019476802954221453,-0.00026565843223025446,93,0,0.05,-0.03,1.2723525556822797e-34,1.0036056962504716e-31,2.221112735617341e-30,0.005
2.351,1.0013125497889894,-1.0011881204368953,1.570080988121954,0.0019351712050275152,-0.0018055915222037265,-0.0004692144343820831,94,0,0.05,-0.03,9.125518626159682e-35,1.213833915246321e-31,2.5597243611107968e-30,0.005
2.376,1.0013618025122986,-1.0012303240644738,1.5700716775438566,0.0020367995417158798,-0.0017185178994116928,9.446905204768575e-05,95,0,0.05,-0.03,1.2953391189676893e-34,1.1412428564297114e-31,2.559483949673309e-30,0.005
2.401,1.0014143897660752,-1.001274046331866,1.5700857115745566,0.0021017571444836734,-0.0018298401630856178,0.00043877446472606374,96,0,0.05,-0.03,1.2779991494329851e-34,1.21130343396939e-31,5.003796637489143e-31,0.005
2.426,1.0014668903695227,-1.001321816072628,1.570093616267093,-5.4723830156385675,3.7684338690776555,-2.5116453092716533,97,0,0.05,-0.03,1.2615583979774133e-34,1.1543340896218922e-31,6.621618620456774e-31,0.005
3.026,-2.4188249950080296,1.353997121841669,0.000307393279773225,-5.472380137306991,3.7684378219629506,-2.511651213950426,1,0,0.05,-0.03,1.261560000056891e-34,1.1543304097323154e-31,6.621620000000351e-31,0.005
3.051,-2.4187706954473467,1.3539518226542162,0.0003116075480769144,0.002152937807409205,-0.0017975731018848766,-1.3598414252413631e-05,2,0,0.05,-0.03,1.261559999926079e-34,1.1543302253210537e-31,6.621619999997904e-31,0.005
3.076,-2.418717348117659,1.3539072431865748,0.00030671335906041493,0.0021255766889272183,-0.001839248326374061,-0.0001799600904917049,3,0,0.05,-0.03,1.2615599902925715e-34,1.1543384277411059e-31,6.621620000089853e-31,0.005
3.101,-2.4186644166129003,1.3538598602378975,0.000302609543552303,0.002942595231640876,0.011421594029137378,-0.03291310485202826,4,0,0.05,-0.03,1.261560008162668e-34,1.1543462840082975e-31,6.621620000147474e-31,0.005
3.126,-2.418570218356077,1.3544783228880317,-0.0013389418835410875,0.00944902336449619,0.0061532956662358135,-0.020527513592725272,5,1,0.04999999886633027,-0.030000018555770846,-2.2683981920631613e-10,-4.67142354982597e-09,-5.4376601302513324e-08,0.005007322252396444
3.151,-2.4181919654446755,1.3541675250212093,-0.0007237661360838935,-0.016023278482952732,-0.011212031706802014,0.01435873130064095,6,1,0.04999973312510775,-0.029999734544169543,-2.929760320188496e-09,9.099947008383732e-06,-5.233596564288669e-06,0.004967617900023609
3.176,-2.4193713822802247,1.3539177213026916,-0.0006210053185090155,-0.02012032681137466,-0.005272852146984669,0.004489580392865709,7,1,0.050006014900769453,-0.029999994131551168,-1.5508719796441982e-08,1.7258594956460773e-05,3.114322867023313e-05,0.004948278054743438
3.201,-2.4191979817852443,1.35390388241386,-0.0004992871164404961,-0.005145762134555217,0.004461195857237159,0.00012124576308281164,8,1,0.04999667930157933,-0.03000390956763647,-8.645860878393017e-08,2.480167284877326e-05,4.9746629452509315e-05,0.004907360826125352
3.226,-2.4196286703869525,1.3541407810955535,-0.0006149430303550188,-0.004591664452764393,0.0035079593491138665,0.0013701584213521348,9,1,0.05000212495955142,-0.0300176192526746,-2.296037945535717e-07,5.0550694875653486e-05,4.514284992052424e-05,0.004977641416320004
3.251,-2.4194275650078825,1.3540792803813158,-0.0004307791953727957,0.009662512699186755,-0.0007479738013804776,0.004199395494346462,10,1,0.049974181252182344,-0.030015556799865947,-7.972489382465032e-07,3.396194092472059e-05,5.019594946978381e-05,0.004826747110412743
3.276,-2.419145544751993,1.3541033824054844,-0.0004049732556375808,0.0069950119512185065,-0.00041154182500946273,0.0007462745695097044,11,1,0.049932929474221864,-0.03002221033596839,-2.3759082364922348e-06,-9.017105605012763e-06,7.543209311098113e-05,0.004799330796829647
3.301,-2.4190778144103215,1.3540587032900653,-0.00039346546689751383,-0.006228393226965745,-0.0036141944219369813,0.0014244946971952923,12,1,0.04991454071520921,-0.030018255637699637,-5.793488089117601e-06,-5.121751119252198e-05,5.481395526990107e-05,0.004777019942038172
3.326,-2.4194569644133415,1.3539226726843876,-0.00033374852077795193,-0.009703115167782918,-0.00373960438430744,0.0016702937034107693,13,1,0.04998518547616462,-0.02999117675097504,-1.0637533225029469e-05,-8.824930953883791e-05,1.6458589976328415e-05,0.004685225869153542
3.351,-2.4195629701687107,1.35387172307085,-0.0003099507817267926,0.002082943191075167,6.860420069365627e-05,0.0010507840225049173,14,1,0.049987727323879926,-0.029989145664202025,-1.6633545042139112e-05,-0.00011490987314668182,-2.8959534623875875e-05,0.004619693151242152
3.376,-2.4193528172537877,1.3539261028944223,-0.00028120931965268777,0.0029702778444207316,0.010014885439644275,-0.0002807789038161711,15,1,0.04987483448823389,-0.030031807123142087,-2.4687891922022492e-05,-0.00012035162306736764,-3.705615856493123e-05,0.004563152772700942
3.401,-2.4194144562764897,1.3543724673428321,-0.0003239897269174968,-0.004104429149327494,0.0042425907455445385,-4.41493553182679e-05,16,1,0.04988306480496789,-0.030289403192015313,-3.582934174154778e-05,-0.00011501679883313836,-4.1187300580336294e-05,0.004665591295932934
3.426,-2.419558038711254,1.3541382324316995,-0.00028341678741867224,0.00044118179205909536,-0.00117798976596361,0.0002200825081199997,17,1,0.04993883715216485,-0.030104550419283265,-4.9839920578341836e-05,-0.00012591955459928216,-4.094965575402329e-05,0.004555979014445128
3.451,-2.4193923971868867,1.354313567854534,-0.00031298560151150787,0.0017965793773022716,0.006275998441935849,-0.0007571188837562941,18,1,0.049784841385109344,-0.030239373355087085,-6.509485750436928e-05,-0.00012655149669199645,-5.373636751006331e-05,0.004651588067399792
3.476,-2.419468209742389,1.3544520323537963,-0.00032127273160628364,-0.001960148123645318,-0.003308423242467396,0.0024304871208524845,19,1,0.04982421920035416,-0.03033715991558937,-8.275531635945814e-05,-0.00011177120639655676,-6.463437508073738e-05,0.004675474412617368
