t,x,y,yaw,vx,vy,yaw_rate
1785434808.429024,0.9023692517231674,-0.6317897845460285,1.7689942397852194,-0.3314305705196857,1.2403992872487806,0.46995443966479933
1785434808.4300241,0.9020381321726252,-0.6305504812244285,1.7694635190195693,-0.33078055015137553,1.2380994057068209,0.46842034072077327
1785434808.431024,0.901707659708087,-0.6293134700217416,1.7699311242452649,-0.33017751237616905,1.235967286716539,0.4670483643494628
1785434808.432024,0.9013778250099085,-0.6280787258149545,1.7703975480456395,-0.3295043102078786,1.2335685480930336,0.46574970817004435
1785434808.4330242,0.901048620292171,-0.6268462176361367,1.7708626671906114,-0.32887584511071866,1.2313477549149507,0.464387675239039
1785434808.434024,0.9007200425829233,-0.6256159152232612,1.7713263667978285,-0.32829100530839744,1.22930366718912,0.4632159589701428
1785434808.435024,0.9003920858701246,-0.6243877884997693,1.7717890319614629,-0.3276106164007353,1.2269093853358009,0.46207603816169923
1785434808.4360242,0.9000647907316064,-0.6231619817855366,1.772250562059817,-0.32690566807813454,1.2244450371932927,0.4609941531666354
1785434808.437024,0.8997382439813375,-0.6219387839886479,1.772711063352348,-0.3261614173585678,1.2218632208190403,0.45974142922214634
1785434808.438024,0.8994125151767578,-0.6207184324633535,1.7731699782748351,-0.3253168106424628,1.2189202766278031,0.45820466203292637
1785434808.439024,0.8990876575174882,-0.6195011201282424,1.773627406255755,-0.3243840271820194,1.2156582518744605,0.4568822606054726
1785434808.4400241,0.8987637168054357,-0.6182870023440834,1.7740837854963,-0.3234497151545277,1.212403345802522,0.4557743418530129
1785434808.441024,0.8984407278575419,-0.61707620012532,1.774538997536169,-0.3225232319895584,1.209185168249124,0.45453013499828326
1785434808.442024,0.8981187170939392,-0.6158688072892486,1.7749927798782918,-0.32149457682973437,1.2055953167050737,0.4531936212154726
1785434808.4430242,0.8977977086569726,-0.6146648968168715,1.7754454271341136,-0.32048424673734643,1.202083525745395,0.45201638240812575
1785434808.444024,0.8974777186479802,-0.6134645278909318,1.7758968548885967,-0.31949843428148517,1.1986614777463407,0.4506516552760728
1785434808.445024,0.8971587581024222,-0.612267747617544,1.7763466651188793,-0.3184272374253174,1.1949125278064694,0.44914051693206836
1785434808.4460242,0.8968408344128935,-0.6110745911586948,1.7767951778991706,-0.31738858145012977,1.191276091380523,0.44776640468976336
1785434808.447024,0.8965239512763588,-0.6098850840980206,1.7772422397765442,-0.31638369456303966,1.1877613633649684,0.44634823698677484
1785434808.448024,0.896208112886272,-0.6086992406080658,1.777687809671175,-0.3153373831129177,1.1840934189402668,0.44494752212825933
1785434808.449024,0.8958933222209657,-0.6075170689045413,1.778132070321877,-0.3142522336139792,1.180278587336002,0.44371422150225914
1785434808.4500241,0.8955795790490042,-0.606338573124459,1.7785752795837477,-0.3131960116733465,1.1765677999830082,0.4422542638934608
1785434808.451024,0.8952669009262938,-0.605163823342451,1.7790166201827842,-0.31215127812130894,1.172899084104237,0.44072824888998124
1785434808.452024,0.8949553217417414,-0.6039929449779379,1.7794566721942235,-0.3110010944986164,1.1688389657567624,0.4395882165100968
1785434808.4530241,0.8946448696711085,-0.6028260361711507,1.7798958376997556,-0.30986277469697954,1.1648312657608022,0.43828014292632
1785434808.454024,0.8943355672325468,-0.6016631735811895,1.7803332734417745,-0.30874233799418066,1.1608936022706735,0.43684355702857863
1785434808.455024,0.8940274297499451,-0.6005044172480001,1.7807694614896277,-0.3075335514525768,1.1566251605427846,0.43532557121006976
1785434808.4560242,0.8937204713875304,-0.5993498151618204,1.7812039652697584,-0.3063494376946449,1.152452122747351,0.43387651463464527
1785434808.457024,0.8934147022431119,-0.5981994052942343,1.781637255069032,-0.3051946655275104,1.1483829606627103,0.4328282983599672
1785434808.458024,0.8931101262970351,-0.5970532157083619,1.782069559124339,-0.30396308430523483,1.1440181763173713,0.431646225177749
1785434808.4590242,0.8928067476660864,-0.5959112620215659,1.7825005878610796,-0.30276412057460184,1.1397808696828193,0.43003314317102254
1785434808.460024,0.8925045697595261,-0.5947735474449816,1.7829296656016145,-0.3015977472136717,1.135677227894982,0.42856144813223823
1785434808.461024,0.8922035958908149,-0.5936400721918389,1.783357648633721,-0.3003930872253266,1.1314370968831196,0.42717380234798435
1785434808.462024,0.8919038271296056,-0.5925108372626353,1.7837839512838387,-0.2991536826035524,1.1270613504498987,0.4256386204551302
1785434808.4630241,0.8916052605666798,-0.5913858441556917,1.7842089656548523,-0.29793579133213255,1.122761199835933,0.42418356774409705
1785434808.464024,0.8913079277018375,-0.5902652099296085,1.7846323580635584,-0.29670785109359954,1.1184302801080337,0.42254563849876803
1785434808.465024,0.8910118878748164,-0.589149145721447,1.7850539956802696,-0.29535465375333225,1.1136394007763033,0.4208743436674329
1785434808.4660242,0.8907171907904604,-0.5880378270472251,1.785474146085844,-0.29399008476839805,1.1088199859877699,0.4194814516219206
1785434808.467024,0.8904238802289419,-0.5869314021190636,1.7858929977882847,-0.2926213493901334,1.103997982802264,0.4181151524830999
1785434808.468024,0.8901319905096309,-0.5858299911155078,1.7863103157814666,-0.29115221796100804,1.0988064533346988,0.41669139177378034
1785434808.4690242,0.8898415485819094,-0.5847336865178518,1.7867264195158443,-0.28969232342580625,1.0936646005128763,0.4154837574409684
1785434808.470024,0.8895525787881107,-0.5836425597004977,1.787141322127495,-0.28824478385550967,1.0885883450893281,0.414199151752919
1785434808.471024,0.8892651007977288,-0.5825566676278026,1.787554757777664,-0.28674535685944785,1.0833301515584148,0.41275250502543603
1785434808.472024,0.8889791296405675,-0.5814760564352904,1.7879667673055635,-0.2852002117366073,1.0779020485357969,0.4113865167951432
1785434808.4730241,0.8886946737194201,-0.580400762789916,1.7883775692594726,-0.283684454121649,1.072571275828868,0.4097844438874042
1785434808.474024,0.8884117342191515,-0.5793308136410322,1.7887863744918262,-0.2822000809497603,1.0673448423633278,0.40806748368855056
1785434808.475024,0.8881303144648199,-0.5782662278258925,1.7891936450740011,-0.2806434049518615,1.0618494324044632,0.4065534307387506
1785434808.4760242,0.8878504211802919,-0.5772070155356872,1.789599519349821,-0.2791155883010478,1.0564739171338744,0.4052492899902139
1785434808.477024,0.8875720572020518,-0.5761531812534848,1.7900041815286138,-0.27762077473137087,1.051218592790171,0.4040775627881985
1785434808.478024,0.8872952198743191,-0.5751047307331731,1.790407615900922,-0.2760610671344039,1.0457074311698988,0.40269716399114425
1785434808.4790242,0.8870199092670927,-0.5740616686592417,1.7908096134927065,-0.2745333573386177,1.0403204314293675,0.40128100217179147
1785434808.480024,0.8867461275017315,-0.5730239926418805,1.7912102154090213,-0.2730379598211336,1.035061584290996,0.3997377147920284
1785434808.481024,0.8864738729266225,-0.5719916955316303,1.7916090309769126,-0.27148028112183475,1.0295628625604247,0.39805693077810517
1785434808.4820242,0.8862031415669183,-0.5709647706937291,1.7920063664730115,8.678655066678372,-32.719661419912164,-16.94119573255911
