t_stamp,x,y,yaw,vx,vy,confirmed_t,dtij,path
0.025000000000000001,-2.4179540967184114,1.3540986012511895,-1.4627066034693246e-05,0.035046201354548133,0.0032727638641780648,0.025000000000000001,0,1
0.025999999999999999,-2.4179190516784663,1.3541018728426433,-1.484652303566006e-05,0.035043878535484768,0.0032704190432762356,0.025000000000000001,0.001,0
0.027,-2.4178840090312264,1.3541051424637387,-1.5206001511563935e-05,0.03504141594488569,0.0032688231478216426,0.025000000000000001,0.002,0
0.028000000000000001,-2.4178489675950838,1.3541084110444379,-1.5541061370351447e-05,0.035041456339629913,0.0032683382502601229,0.025000000000000001,0.0030000000000000001,0
0.029000000000000001,-2.417813926779699,1.3541116780635709,-1.5567285421629364e-05,0.035040174430680429,0.0032657000157010206,0.025000000000000001,0.0040000000000000001,0
0.029999999999999999,-2.4177788866356154,1.3541149432151107,-1.5544120630228824e-05,0.035040113736632288,0.0032646030642628325,0.025000000000000001,0.0050000000000000001,0
0.031,-2.417743845644154,1.3541182071912348,-1.5521910428106266e-05,0.035041869185975356,0.0032633491838043086,0.025000000000000001,0.0060000000000000001,0
0.032000000000000001,-2.4177088025609419,1.3541214707194149,-1.5968379782725014e-05,0.035044297237662864,0.0032637071761581027,0.025000000000000001,0.0070000000000000001,0
0.033000000000000002,-2.417673756360224,1.3541247347030627,-1.6519065835876466e-05,0.035048104198256755,0.0032642601195741225,0.025000000000000001,0.0080000000000000002,0
0.034000000000000002,-2.417638708307245,1.3541280007053218,-1.7194905718255317e-05,0.035048001759689806,0.0032677443987026702,0.025000000000000001,0.0090000000000000011,0
0.035000000000000003,-2.4176036595002377,1.354131269524627,-1.7594297537171883e-05,0.035049612255378948,0.0032698942118814505,0.025000000000000001,0.010000000000000002,0
0.035999999999999997,-2.4175686095820259,1.3541345393822266,-1.7941401056445137e-05,0.035050224168224016,0.0032698209869997455,0.025000000000000001,0.011000000000000003,0
0.036999999999999998,-2.4175335603541495,1.3541378100758779,-1.826429467884097e-05,0.035048231584494501,0.0032715663156480802,0.025000000000000001,0.012000000000000004,0
0.037999999999999999,-2.417498512374177,1.3541410829044807,-1.8573178571264637e-05,0.035047728360221374,0.003274090890110611,0.025000000000000001,0.013000000000000005,0
0.039,-2.4174634646068078,1.3541443595770046,-1.8803896142562327e-05,0.035047806377820442,0.0032792541575568058,0.025000000000000001,0.014000000000000005,0
0.040000000000000001,-2.4174284165184599,1.3541476413830005,-1.9037373198347087e-05,0.035048370318893816,0.0032843578342396382,0.025000000000000001,0.015000000000000006,0
0.041000000000000002,-2.4173933675678621,1.3541509278561061,-1.9052978432923833e-05,0.035049530876166857,0.0032885883769188154,0.025000000000000001,0.016000000000000007,0
0.042000000000000003,-2.4173583163044263,1.3541542186541833,-1.897757777486781e-05,0.035052995995877329,0.0032930077774628239,0.025000000000000001,0.017000000000000008,0
0.042999999999999997,-2.4173232611504298,1.3541575137696602,-1.8899615423751239e-05,0.035057311996369328,0.003297223176599088,0.025000000000000001,0.018000000000000009,0
0.043999999999999997,-2.4172882009747307,1.3541608129298466,-1.8832869896061866e-05,0.035063039402371023,0.0033010971961786946,0.025000000000000001,0.01900000000000001,0
0.044999999999999998,-2.4172531357273126,1.3541641158933941,-1.877935824803695e-05,0.035067455433328447,0.0033048298986948959,0.025000000000000001,0.020000000000000011,0
0.045999999999999999,-2.4172180690682583,1.3541674219979325,-1.860086996749357e-05,0.035065862675278385,0.0033073791779333829,0.025000000000000001,0.021000000000000012,0
0.047,-2.4171830037756137,1.3541707315527649,-1.885233257027699e-05,0.035064722613970277,0.0033117304869844885,0.025000000000000001,0.022000000000000013,0
0.048000000000000001,-2.4171479407259437,1.3541740444563823,-1.9012791373706875e-05,0.035061376726268134,0.0033140767478326357,0.025000000000000001,0.023000000000000013,0
0.049000000000000002,-2.4171128802007762,1.3541773596962048,-1.9471105318767308e-05,0.035059673608490119,0.0033164028969367345,0.025000000000000001,0.024000000000000014,0
