t_stamp,x,y,yaw,vx,vy,confirmed_t,dtij,path
0.050000000000000003,-2.4176522509940024,1.3537594976936784,3.6432087039848185e-08,0.024553754844585579,-0.004407237276736491,0.025000000000000001,0.025000000000000015,1
0.050999999999999997,-2.4176276992232162,1.3537550902745084,-1.1044850472174214e-07,0.024549786728352813,-0.0044076010633933502,0.025000000000000001,0.026000000000000016,0
0.051999999999999998,-2.4176031511432261,1.3537506833212756,-1.5862350225709369e-07,0.02454637325138289,-0.0044063054020089757,0.025000000000000001,0.027000000000000017,0
0.052999999999999999,-2.4175786052873027,1.3537462772350803,-1.8228465603348379e-07,0.024545338595782357,-0.0044058669882078554,0.025000000000000001,0.028000000000000018,0
0.053999999999999999,-2.4175540605476726,1.3537418720833241,-2.5177949816262585e-07,0.024544140663891188,-0.0044044365247294928,0.025000000000000001,0.029000000000000019,0
0.055,-2.4175295175198621,1.3537374694153359,-3.2349678664572428e-07,0.024541914957584905,-0.0044008994513030546,0.025000000000000001,0.03000000000000002,0
0.056000000000000001,-2.4175049756883689,1.3537330697369669,-1.5891566980376519e-07,0.024541748029169655,-0.0043984572868972669,0.025000000000000001,0.031000000000000021,0
0.057000000000000002,-2.4174804349038963,1.3537286712788394,1.5791604079916516e-08,0.024539820915625839,-0.0043984589678917061,0.025000000000000001,0.032000000000000021,0
0.058000000000000003,-2.41745589522061,1.3537242737029456,9.7318876425717753e-08,0.024539545657054452,-0.0043966928197681342,0.025000000000000001,0.033000000000000022,0
0.058999999999999997,-2.4174313560914893,1.3537198764042566,3.7390609428934202e-07,0.02453871258393665,-0.0043979045584424644,0.025000000000000001,0.034000000000000023,0
0.059999999999999998,-2.4174068187692885,1.3537154787390544,6.2421585165986746e-07,0.024535931818017997,-0.0043974258457472361,0.025000000000000001,0.035000000000000024,0
0.060999999999999999,-2.417382284397132,1.3537110805743595,7.3465519962554722e-07,0.024532812494914555,-0.0043989035442385709,0.025000000000000001,0.036000000000000025,0
0.062,-2.4173577529049117,1.3537066806744076,7.7236319239125913e-07,0.024530171945527608,-0.0044008963594984341,0.025000000000000001,0.037000000000000026,0
0.063,-2.4173332251593935,1.3537022796792966,7.226175875079948e-07,0.024525319090847372,-0.0044010938626036509,0.025000000000000001,0.038000000000000027,0
0.064000000000000001,-2.4173087024016553,1.3536978786808092,1.047334343839635e-06,0.024520196385909118,-0.0044009031120562855,0.025000000000000001,0.039000000000000028,0
0.065000000000000002,-2.4172841841775159,1.3536934786774486,1.6381694757527884e-06,0.024516251892287812,-0.0043991036092128673,0.025000000000000001,0.040000000000000029,0
0.066000000000000003,-2.4172596702093614,1.3536890820276508,2.0905294111617471e-06,0.02451168441720154,-0.0043941959862690205,0.025000000000000001,0.041000000000000029,0
0.067000000000000004,-2.417235159307872,1.353684690453878,2.4660686338270709e-06,0.024510118561602911,-0.0043889515593067809,0.025000000000000001,0.04200000000000003,0
0.068000000000000005,-2.4172106502997694,1.3536803041332734,3.0554887052934654e-06,0.024507897643721396,-0.0043836896500572169,0.025000000000000001,0.043000000000000031,0
0.069000000000000006,-2.4171861439723363,1.3536759239519451,3.3816163071752049e-06,0.024504757222059841,-0.0043766730064443487,0.025000000000000001,0.044000000000000032,0
0.070000000000000007,-2.4171616406964711,1.3536715493677949,3.4497171608823697e-06,0.02450179450828369,-0.0043724952939957701,0.025000000000000001,0.045000000000000033,0
0.070999999999999994,-2.4171371400403894,1.3536671788716621,3.2955980842271371e-06,0.024499517655851778,-0.0043684969716920145,0.025000000000000001,0.046000000000000034,0
0.071999999999999995,-2.4171126411237833,1.3536628117679852,3.0802633158253175e-06,0.024498315556009665,-0.0043657103822025848,0.025000000000000001,0.047000000000000035,0
0.072999999999999995,-2.4170881435059055,1.3536584465978927,3.0516007689423639e-06,0.024496920199022179,-0.0043646298023977733,0.025000000000000001,0.048000000000000036,0
0.073999999999999996,-2.4170636470664224,1.3536540811761908,2.8197958620777997e-06,0.024495958767889497,-0.0043662136017408879,0.025000000000000001,0.049000000000000037,0
0.074999999999999997,-2.4170391510937557,1.3536497137897674,2.7563917805206854e-06,0.024495986564854157,-0.0043685592448940522,0.025000000000000001,0.050000000000000037,0
0.075999999999999998,-2.417014655572475,1.3536453435364757,2.440340013816992e-06,0.024495055996621499,-0.0043719473385368367,0.025000000000000001,0.051000000000000038,0
0.076999999999999999,-2.4169901617771656,1.3536409703565926,2.3114850817985155e-06,0.024492534622416098,-0.0043744124278590991,0.025000000000000001,0.052000000000000039,0
0.078,-2.4169656707338563,1.353636594642617,1.9403321554134996e-06,0.02448955199636604,-0.0043770155229997335,0.025000000000000001,0.05300000000000004,0
0.079000000000000001,-2.4169411820957372,1.3536322162493426,1.5020146412023179e-06,0.024487724242011451,-0.0043797710259931132,0.025000000000000001,0.054000000000000041,0
0.080000000000000002,-2.4169166951300354,1.353627835401239,1.2664054234230046e-06,0.024486207161737807,-0.0043819251812818785,0.025000000000000001,0.055000000000000042,0
0.081000000000000003,-2.4168922110494906,1.3536234539627967,1.289466729350084e-06,0.024481953927753264,-0.0043809517029490975,0.025000000000000001,0.056000000000000043,0
0.082000000000000003,-2.4168677300203898,1.3536190728276534,1.4469712504418016e-06,0.024480104273202106,-0.0043813185840969977,0.025000000000000001,0.057000000000000044,0
0.083000000000000004,-2.4168432499040193,1.3536146901634758,1.7176358289506869e-06,0.024480128467858447,-0.0043840097708847366,0.025000000000000001,0.058000000000000045,0
0.084000000000000005,-2.4168187698902157,1.3536103048463519,2.158038332977025e-06,0.02447989913926556,-0.0043866244769865349,0.025000000000000001,0.059000000000000045,0
0.085000000000000006,-2.4167942899877679,1.3536059154334641,2.4034756299491859e-06,0.02447990575664926,-0.0043922012983645667,0.025000000000000001,0.060000000000000046,0
0.085999999999999993,-2.4167698102872315,1.3536015192511812,2.7130995826284505e-06,0.024479495316007845,-0.0044001632675585364,0.025000000000000001,0.061000000000000047,0
0.086999999999999994,-2.4167453312505018,1.3535971152196289,2.9135763179172845e-06,0.024478578143713351,-0.004407899837199648,0.025000000000000001,0.062000000000000048,0
0.087999999999999995,-2.4167208531820306,1.3535927038692575,3.16194343473685e-06,0.024477558798754396,-0.0044148009055591372,0.025000000000000001,0.063000000000000042,0
0.088999999999999996,-2.4166963771732863,1.3535882853376164,3.4451389581477648e-06,0.024474458689287194,-0.0044222623762962907,0.025000000000000001,0.064000000000000043,0
0.089999999999999997,-2.4166719050592396,1.3535838597387508,3.576884181502588e-06,0.024469769404750898,-0.0044289353549611448,0.025000000000000001,0.065000000000000044,0
0.090999999999999998,-2.4166474375576201,1.3535794273886141,3.8426018102712613e-06,0.024465233833765226,-0.0044357649186435155,0.025000000000000001,0.066000000000000045,0
0.091999999999999998,-2.4166229755739441,1.3535749882694004,3.8859382553353487e-06,0.024458733517907706,-0.0044424735088312494,0.025000000000000001,0.067000000000000046,0
0.092999999999999999,-2.4165985197517328,1.3535705422035498,3.9931094210693391e-06,0.024452910904776252,-0.0044496581921327129,0.025000000000000001,0.068000000000000047,0
0.094,-2.4165740689105601,1.3535660894606218,4.1534952535720274e-06,0.024448771441184729,-0.0044558276637739541,0.025000000000000001,0.069000000000000047,0
0.095000000000000001,-2.4165496201199836,1.353561631360193,4.1642108841802875e-06,0.024448809711257569,-0.0044603731940173925,0.025000000000000001,0.070000000000000048,0
0.096000000000000002,-2.4165251701165653,1.3535571690762893,4.1944832210928114e-06,0.024451197125681973,-0.0044641946133446853,0.025000000000000001,0.071000000000000049,0
0.097000000000000003,-2.4165007194376291,1.3535527042314419,4.2519308425680277e-06,0.024450160747044605,-0.0044654950817107388,0.025000000000000001,0.07200000000000005,0
0.098000000000000004,-2.4164762693863517,1.3535482383411701,4.0934673723044326e-06,0.024449941807700777,-0.0044662854619481754,0.025000000000000001,0.073000000000000051,0
0.098000000000000004,-2.4118842726953984,1.3507785828139398,2.3894574295233827e-06,0.070188621270493148,-0.032053594377951723,0.050000000000000003,0.048000000000000036,1
0.099000000000000005,-2.4118140842403633,1.350746529068843,2.3180614893665635e-06,0.070188288799887505,-0.032053895815805214,0.050000000000000003,0.049000000000000037,0
0.10000000000000001,-2.4117438948379042,1.3507144756522467,2.0835632107096357e-06,0.070190516117395033,-0.032052937376983129,0.050000000000000003,0.050000000000000037,0
0.10000000000000001,-2.413867323419042,1.3529459660116614,-1.3892511891159626e-05,0.048983817493260355,-0.0097803045255211423,0.075999999999999998,0.024000000000000014,1
0.10100000000000001,-2.4138183382277325,1.352936185494769,-1.4267862976910893e-05,0.048986565125161814,-0.0097807292592509178,0.075999999999999998,0.025000000000000015,0
0.10199999999999999,-2.4137693511946843,1.3529264054416479,-1.4632368560212504e-05,0.048987500971362993,-0.0097793769831190248,0.075999999999999998,0.026000000000000016,0
0.10299999999999999,-2.4137203636858202,1.3529166263666881,-1.5147708064789095e-05,0.048987516756932456,-0.0097787729366551491,0.075999999999999998,0.027000000000000017,0
0.104,-2.4136713767087632,1.3529068457124931,-1.5460615980182996e-05,0.048986437356664754,-0.0097825354533217692,0.075999999999999998,0.028000000000000018,0
0.105,-2.413622390835175,1.3528970617900438,-1.5876118294336459e-05,0.048985309820246209,-0.0097853094452611811,0.075999999999999998,0.029000000000000019,0
0.106,-2.4135734052307587,1.3528872750414245,-1.6353777258875176e-05,0.048985899012274355,-0.0097881877932950775,0.075999999999999998,0.03000000000000002,0
0.107,-2.4135244185106717,1.3528774858354919,-1.6851938300598906e-05,0.048987541161746584,-0.0097902240715282227,0.075999999999999998,0.031000000000000021,0
0.108,-2.4134754309676576,1.3528676938501676,-1.7262086302341153e-05,0.048987544866576804,-0.0097937465775278162,0.075999999999999998,0.032000000000000021,0
0.109,-2.4134264434695281,1.3528578983435937,-1.7828495546808885e-05,0.048987451392243864,-0.0097972665702547122,0.075999999999999998,0.033000000000000022,0
0.11,-2.4133774562279577,1.352848099662048,-1.8779613524803174e-05,0.048987031748559985,-0.0098000965210851033,0.075999999999999998,0.034000000000000023,0
0.111,-2.4133284690819914,1.3528382977714779,-1.9514342284737314e-05,0.048987260183736961,-0.0098036846190324087,0.075999999999999998,0.035000000000000024,0
0.112,-2.4132794815324585,1.3528284934060026,-2.0035333773680786e-05,0.048987838882285216,-0.0098050463315615347,0.075999999999999998,0.036000000000000025,0
0.113,-2.4132304929102903,1.3528186883582038,-2.0329105418080221e-05,0.048989405454108258,-0.0098050492658852614,0.075999999999999998,0.037000000000000026,0
0.114,-2.4131815032246822,1.352808883399464,-2.065330987827864e-05,0.048989965761975125,-0.0098048682138229069,0.075999999999999998,0.038000000000000027,0
0.115,-2.4131325134047028,1.3527990785326056,-2.0693306706959031e-05,0.048989674196572748,-0.0098048655029850974,0.075999999999999998,0.039000000000000028,0
0.11600000000000001,-2.4130835236278507,1.3527892728703388,-2.0736548527106945e-05,0.048989879507691216,-0.0098064590305803109,0.075999999999999998,0.040000000000000029,0
0.11700000000000001,-2.4130345317224053,1.3527794668062605,-2.0869466768276787e-05,0.048993931383647306,-0.0098056691262538645,0.075999999999999998,0.041000000000000029,0
0.11799999999999999,-2.4129855364429473,1.352769661056241,-2.1111940622668651e-05,0.048996627531671333,-0.0098058309127614443,0.075999999999999998,0.04200000000000003,0
0.11899999999999999,-2.4129365384445634,1.3527598542647916,-2.1037553929316423e-05,0.048999369236610517,-0.0098077519857864368,0.075999999999999998,0.043000000000000031,0
0.12,-2.4128875376394463,1.3527500454333881,-2.0908981001405743e-05,0.049002240997830175,-0.0098099108215595858,0.075999999999999998,0.044000000000000032,0
0.121,-2.4128385335635087,1.3527402351674256,-2.068492881663745e-05,0.049005910876889665,-0.0098106211030930448,0.075999999999999998,0.045000000000000033,0
